,id,online_id,year,quarter,service,value,program,theme,media_type,pubdate,headline,objective1,objective2,objective3
144,26489,ab571e00-69e9-4c7a-adcd-55f40c8a1e6d,2019,1,Thai,93,VEO,Rule of Law,article,2018-11-13,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
145,26490,643287cf-74f2-4ffc-8c75-b86c6039dcdf,2019,1,Thai,92,VEO,SESI,article,2019-01-28,,None,,
146,26491,689d918b-fccc-4b12-a3cc-47ace1484cc9,2019,1,Thai,92,VEO,Rule of Law,article,2017-12-05,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
147,26492,b6753254-8ee8-4094-ae76-3cc9e5fb4f72,2019,1,Thai,92,VEO,Economy,article,2018-01-17,,Reduce support for radical Islam and terrorism,,
148,26493,c035e3f8-d879-4280-9b20-cd32bf42af53,2019,1,Thai,90,VEO,Rule of Law,article,2018-03-12,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
149,26494,d220011d-0d57-440d-92ac-21cef133b1f4,2019,1,Thai,90,VEO,Rule of Law,article,2019-03-12,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
150,26495,e78f3874-5fdc-4921-9d96-2dca27b5bc62,2019,1,Thai,90,VEO,VEO Consequences,article,2019-01-16,,Reduce effectiveness of VEO recruiting efforts,,
151,26496,38704ca4-d051-4173-a359-793cbf3a1084,2019,1,Thai,89,VEO,Economy,article,2018-01-02,,Reduce support for radical Islam and terrorism,,
152,26497,6de7c650-e99c-4dec-8f85-d169c634b5e3,2019,1,Thai,89,VEO,Rule of Law,article,2017-11-28,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
153,26498,b4cd0b28-00e7-46dd-a09a-ef2962523c23,2019,1,Thai,89,VEO,Judicial Process,article,2018-12-03,,Reduce criminal influence throughout the region,,
154,26499,ffe9663e-e862-4386-8d76-897c3c29e2fc,2019,1,Thai,89,VEO,Judicial Process,article,2019-03-07,,Reduce criminal influence throughout the region,,
155,26500,6289dcf8-7e9f-4299-a9df-44fd970ddfec,2019,1,Thai,88,VEO,Democratic Processes,article,2019-01-09,,Impede the spread of extremist ideology in the AOR,,
156,26501,bdf73c43-5e54-4a03-a3d2-d3a51d628bf5,2019,1,Thai,88,VEO,SESI,article,2018-12-27,,None,,
157,26502,336e4448-6371-46e0-b155-a0ba3642a99f,2019,1,Thai,86,PRC,HN/PN support,article,2018-12-04,à¸•à¸¡. à¸à¸²à¸à¸‚à¸±à¸‡à¸™à¸±à¸à¸Ÿà¸¸à¸•à¸šà¸­à¸¥à¸ªà¸±à¸à¸Šà¸²à¸•à¸´à¸šà¸²à¸«à¹Œà¹€à¸£à¸™ à¸£à¸­à¸žà¸´à¸ˆà¸²à¸£à¸“à¸²à¸ªà¹ˆà¸‡à¸•à¸±à¸§à¸à¸¥à¸±à¸š,Increase regional stability,,
158,26503,89c8bc3c-5fc4-40d0-9e40-987ba8137435,2019,1,Thai,85,VEO,SESI,article,2018-12-17,,None,,
159,26504,c28a6f02-fd27-484e-8f1a-54769906893c,2019,1,Thai,85,VEO,Employment (Jobs),article,2018-03-07,,Reduce effectiveness of VEO recruiting efforts,,
160,26505,06a83468-2bc4-425a-8cbb-97badbe0d9ee,2019,1,Thai,84,VEO,VEO Family Impact,article,2016-03-21,,Reduce effectiveness of VEO recruiting efforts,,
161,26506,84a39cad-0917-4bfd-9f74-100042ef4554,2019,1,Thai,84,VEO,Rule of Law,article,2018-11-19,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
162,26507,cf756da4-5bc7-468b-afeb-9cc8c87909f8,2019,1,Thai,83,VEO,Rule of Law,article,2019-01-28,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
163,26508,a280cf5e-904b-4b2b-8a8f-5a62aace8ceb,2019,1,Thai,82,VEO,Economy,article,2016-03-02,,Reduce support for radical Islam and terrorism,,
164,26509,879ab618-fa24-4b55-8482-278ae11d0bda,2019,1,Thai,81,VEO,Democratic Processes,article,2019-03-11,,Impede the spread of extremist ideology in the AOR,,
165,26510,c6d56f81-3680-4650-ac1a-139699145694,2019,1,Thai,81,VEO,Democratic Processes,article,2019-03-07,,Impede the spread of extremist ideology in the AOR,,
166,26511,6d0ce1a7-757b-4ecb-a089-e44041088553,2019,1,Thai,80,VEO,Open Media,article,2016-02-08,,Counter VEO propaganda,,
167,26512,acb5a66b-0627-41b6-9b2c-f3b4c39b75fb,2019,1,Thai,80,VEO,Tolerance,article,2017-06-21,,Impede the spread of extremist ideology in the AOR,,
168,26513,eca31dbb-0c1c-41ee-99c0-75ec08fcf464,2019,1,Thai,80,VEO,Border Security,article,2016-10-06,,Increase regional stability,,
169,26514,567f0f5d-e677-4be3-ae48-1aac37b083c4,2019,1,Thai,78,VEO,Anti-Crime,article,2018-05-03,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
170,26515,7c323a22-bcb2-4e59-a4cf-0929f43396af,2019,1,Thai,78,VEO,Moderate Islam,article,2016-05-25,,Impede the spread of extremist ideology in the AOR,Reduce support for radical Islam and terrorism,
171,26516,062565eb-ce55-4cf4-8073-dda374d959e3,2019,1,Thai,77,VEO,Anti-Crime,article,2018-12-27,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
172,26517,46aa49fa-4210-43a2-baa6-282ddca4559b,2019,1,Thai,77,VEO,SESI,article,2018-05-17,,None,,
173,26518,c4a7a505-75c1-4e1b-9a6c-145b5b29aeb1,2019,1,Thai,77,VEO,Human Rights,article,2017-03-14,,Impede the spread of extremist ideology in the AOR,,
174,26519,11e484bc-0c62-4cbe-9fd6-2cc3d12a9cf8,2019,1,Thai,76,VEO,VEO Family Impact,article,2018-09-19,,Reduce effectiveness of VEO recruiting efforts,,
175,26520,7994f665-368a-4aff-b1ca-6eb2c9dfe67e,2019,1,Thai,76,VEO,Democratic Processes,article,2019-02-13,,Impede the spread of extremist ideology in the AOR,,
176,26521,7f23227a-8ae4-4621-abef-4b2700e296a7,2019,1,Thai,76,VEO,Economy,slideshow,2017-08-14,,Reduce support for radical Islam and terrorism,,
177,26522,e055b9cd-c5c2-465e-9e0f-83532cf578da,2019,1,Thai,76,VEO,Human Rights,article,2019-01-22,,Impede the spread of extremist ideology in the AOR,,
178,26523,045c67d9-2587-4f8c-9d5d-a6a9b2835ed7,2019,1,Thai,75,VEO,VEO Ideology,article,2018-02-22,,Reduce support for radical Islam and terrorism,,
179,26524,89018ebf-cb52-4d30-8bc7-cb227bf92bff,2019,1,Thai,75,VEO,Non-Violent Conflict Resolution,article,2018-02-09,,Impede the spread of extremist ideology in the AOR,Increase regional stability,
180,26525,da04646f-e2cc-4833-b8a8-5c0d0046b04e,2019,1,Thai,75,VEO,Economy,article,2018-03-21,,Reduce support for radical Islam and terrorism,,
181,26526,8e525925-1fa6-44f7-a6b4-8d68ddcaef7a,2019,1,Thai,73,VEO,VEO Consequences,article,2019-03-14,,Reduce effectiveness of VEO recruiting efforts,,
182,26527,95f71338-b9d4-4b2a-90be-7cf46216df48,2019,1,Thai,73,VEO,Employment (Jobs),article,2017-05-02,,Reduce effectiveness of VEO recruiting efforts,,
183,26528,73751bda-1233-495a-848f-8f920f562261,2019,1,Thai,72,VEO,Non-Violent Conflict Resolution,commentary,2018-03-29,,Impede the spread of extremist ideology in the AOR,Increase regional stability,
184,26529,daa5b0cf-a143-45dd-999b-5a29a0ba38a3,2019,1,Thai,72,VEO,Economy,article,2016-08-25,,Reduce support for radical Islam and terrorism,,
185,26530,dfe8a2d9-4882-4da6-897d-6220fea253ff,2019,1,Thai,71,VEO,Democratic Processes,article,2018-12-18,,Impede the spread of extremist ideology in the AOR,,
186,26531,fac47673-3fe0-4f34-9e83-1eedafac31ec,2019,1,Thai,71,VEO,Border Security,article,2018-11-14,,Increase regional stability,,
187,26532,2198cf6f-687f-4681-a636-965213fd3bc9,2019,1,Thai,70,VEO,Democratic Processes,article,2019-02-26,,Impede the spread of extremist ideology in the AOR,,
188,26533,c86311e7-b525-4fba-ac7b-f29632799cb0,2019,1,Thai,70,VEO,Employment (Jobs),article,2017-10-31,,Reduce effectiveness of VEO recruiting efforts,,
189,26534,e2d8bf14-32ad-49ef-91d9-1b6dca26eeeb,2019,1,Thai,70,PRC,Border security,article,2019-02-19,,Increase regional stability,,
190,26535,f5403239-ff79-4ac2-b59d-9182192f7304,2019,1,Thai,70,VEO,Anti-Drugs,article,2018-04-03,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
191,26536,46cc2a5c-1182-4488-8cdd-b664515290e2,2019,1,Thai,69,VEO,Regional Cooperation,article,2018-08-24,,Increase regional stability,,
192,26537,a330056b-f6b9-4b1d-b151-248c7966b833,2019,1,Thai,69,VEO,Regional Cooperation,article,2016-02-17,,Increase regional stability,,
193,26538,58810273-8f2e-4875-bf18-372b6e1f7421,2019,1,Thai,68,VEO,Economy,article,2017-11-09,,Reduce support for radical Islam and terrorism,,
194,26539,8f5ec24a-8927-4c4b-9ddc-4788c28f03da,2019,1,Thai,68,VEO,Economy,article,2017-06-16,,Reduce support for radical Islam and terrorism,,
195,26540,a7b65e27-7e1d-45b3-9a9e-ecb90d154d77,2019,1,Thai,68,VEO,Judicial Process,article,2018-12-19,,Reduce criminal influence throughout the region,,
196,26541,6f048851-7338-439c-92d4-c992d98789e1,2019,1,Thai,67,VEO,Anti-Drugs,article,2017-06-19,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
197,26542,8f3ff39f-fc69-4d3e-ac39-8f0c3b148be8,2019,1,Thai,66,VEO,Rule of Law,article,2018-09-06,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
198,26543,bb4cf33e-93de-4384-87be-2fc52c76730b,2019,1,Thai,66,VEO,VEO Consequences,commentary,2017-09-25,,Reduce effectiveness of VEO recruiting efforts,,
199,26544,f3ec756f-9d1f-4bf9-a195-7d07cd411513,2019,1,Thai,66,VEO,Judicial Process,article,2016-09-20,,Reduce criminal influence throughout the region,,
200,26545,17fac76f-32f3-46ad-98f9-cbb7b570ab62,2019,1,Thai,65,VEO,Economy,article,2017-06-13,,Reduce support for radical Islam and terrorism,,
201,26546,5d859eb8-e350-49fe-befe-df20bbdc9c25,2019,1,Thai,65,VEO,Non-Violent Conflict Resolution,commentary,2018-06-05,,Impede the spread of extremist ideology in the AOR,Increase regional stability,
202,26547,49ba5c13-55f9-402b-b383-b07053661294,2019,1,Thai,64,VEO,Moderate Islam,article,2016-08-10,,Impede the spread of extremist ideology in the AOR,Reduce support for radical Islam and terrorism,
203,26548,7524e281-d872-4b21-b685-6844d3959bea,2019,1,Thai,64,VEO,Rule of Law,article,2018-11-28,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
204,26549,f45aff6a-72bb-4131-80f5-cb6a581e42c0,2019,1,Thai,64,VEO,Rule of Law,article,2017-01-26,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
205,26550,b0e931a7-a6b4-4d57-a8cf-02a4f9594c6d,2019,1,Thai,63,VEO,SESI,article,2018-10-30,,None,,
206,26551,1de7944d-5bc0-4feb-8f06-5dcd29be8ac4,2019,1,Thai,62,VEO,VEO Consequences,article,2018-11-26,,Reduce effectiveness of VEO recruiting efforts,,
207,26552,55ffe57d-2baa-4ad9-927d-10ad9d251589,2019,1,Thai,62,VEO,Democratic Processes,article,2018-10-19,,Impede the spread of extremist ideology in the AOR,,
208,26553,56940c2e-4549-4451-8ebd-258b42a8ba62,2019,1,Thai,62,VEO,Employment (Jobs),article,2018-06-05,,Reduce effectiveness of VEO recruiting efforts,,
209,26554,82d3a5ce-c76e-48a4-a6be-df9ff0d62aae,2019,1,Thai,62,VEO,Human Rights,article,2018-05-09,,Impede the spread of extremist ideology in the AOR,,
210,26555,52fdc9a6-c615-4fbc-affa-624db161ad63,2019,1,Thai,61,VEO,Rule of Law,article,2016-10-13,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
211,26556,9daf9ef0-fa73-44e8-963f-3f04e41fe5b8,2019,1,Thai,61,VEO,VEO Consequences,article,2017-01-02,,Reduce effectiveness of VEO recruiting efforts,,
212,26557,0829e0b4-a7e3-4959-bfd5-ecb108727c05,2019,1,Thai,60,VEO,Anti-Crime,article,2017-11-13,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
213,26558,19037f2f-4bfa-4768-a548-bf7346aceb18,2019,1,Thai,60,VEO,Rule of Law,article,2018-05-24,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
214,26559,4c927334-d1ea-4cf3-a722-f2cc4cc9a23c,2019,1,Thai,60,VEO,VEO Consequences,article,2018-10-04,,Reduce effectiveness of VEO recruiting efforts,,
215,26560,19c0687f-2136-40b2-8145-94f611072804,2019,1,Thai,59,VEO,VEO Consequences,article,2018-11-21,,Reduce effectiveness of VEO recruiting efforts,,
216,26561,6a88715d-0591-499f-ae06-3745b0b7d604,2019,1,Thai,59,VEO,Anti-Drugs,article,2018-04-13,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
217,26562,8a110cc8-9aa8-45bc-9cca-e1ea78b63757,2019,1,Thai,59,VEO,Border Security,article,2017-01-20,,Increase regional stability,,
218,26563,8c629c48-94be-466b-951a-e81ac32c656f,2019,1,Thai,59,VEO,VEO Consequences,article,2017-04-27,,Reduce effectiveness of VEO recruiting efforts,,
219,26564,e7476b98-8219-4493-beb0-f7e08f45b1a3,2019,1,Thai,59,VEO,VEO Consequences,article,2018-10-11,,Reduce effectiveness of VEO recruiting efforts,,
220,26565,51c38b76-4464-494d-9028-c9b37aedfde3,2019,1,Thai,58,VEO,SESI,slideshow,2017-08-18,,None,,
221,26566,a629a5be-8c0a-4a3e-a118-d3181a7d9f34,2019,1,Thai,57,VEO,Democratic Processes,article,2019-02-12,,Impede the spread of extremist ideology in the AOR,,
222,26567,382c4e81-afcd-44ce-ab9e-77626642004a,2019,1,Thai,56,VEO,VEO Consequences,article,2017-12-19,,Reduce effectiveness of VEO recruiting efforts,,
223,26568,5e010cda-bc41-406f-98e3-f3e0b36b6b0b,2019,1,Thai,56,VEO,Anti-Drugs,article,2018-03-13,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
224,26569,6b7fe165-e1d1-4dc4-8d01-26eb84df31b3,2019,1,Thai,56,VEO,VEO Consequences,article,2018-11-15,,Reduce effectiveness of VEO recruiting efforts,,
225,26570,763274b2-f0d5-4f59-9c3d-bdeae5ad7d49,2019,1,Thai,56,VEO,VEO Consequences,article,2018-11-20,,Reduce effectiveness of VEO recruiting efforts,,
226,26571,260f850a-0388-44d1-8d3a-a938cbdd9880,2019,1,Thai,54,VEO,VEO Consequences,article,2017-01-31,,Reduce effectiveness of VEO recruiting efforts,,
227,26572,4aabed47-1843-4465-91a7-dc1efd95814d,2019,1,Thai,54,VEO,Economy,article,2017-12-20,,Reduce support for radical Islam and terrorism,,
228,26573,f610225f-d8ad-4bda-b31f-554811969cbc,2019,1,Thai,54,VEO,Non-Violent Conflict Resolution,article,2018-05-01,,Impede the spread of extremist ideology in the AOR,Increase regional stability,
229,26574,07dabdb5-805e-494b-a76c-a1acba9c1bff,2019,1,Thai,53,VEO,Economy,article,2016-09-30,,Reduce support for radical Islam and terrorism,,
230,26575,0a78be53-046f-4b1d-b6e2-eebfb0149053,2019,1,Thai,53,VEO,Anti-Drugs,article,2018-02-14,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
231,26576,bd13e27d-c463-400e-94d8-8e9d792ed858,2019,1,Thai,53,VEO,Anti-Drugs,article,2018-09-18,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
232,26577,188f663a-e00c-4a93-b549-dc3487323bbc,2019,1,Thai,52,VEO,Rule of Law,article,2018-03-07,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
233,26578,1ca515cf-1a9f-4c51-a9de-37d503ef170c,2019,1,Thai,52,VEO,Moderate Islam,article,2017-06-07,,Impede the spread of extremist ideology in the AOR,Reduce support for radical Islam and terrorism,
234,26579,1fd3490e-4471-4460-8a68-64d7889bf673,2019,1,Thai,52,VEO,Rule of Law,article,2016-12-23,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
235,26580,dea94335-ae51-4f8c-95af-9262cf87c371,2019,1,Thai,52,VEO,Judicial Process,article,2019-02-27,,Reduce criminal influence throughout the region,,
236,26581,28c0bac4-860d-4aee-a864-0b23eb87f14a,2019,1,Thai,51,VEO,Human Rights,article,2016-01-27,,Impede the spread of extremist ideology in the AOR,,
237,26582,404b91e9-1454-47e0-8586-a9f5214afcda,2019,1,Thai,51,VEO,Rule of Law,article,2017-10-12,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
238,26583,afae93af-40ed-4c5d-9016-512cd4b3e3a6,2019,1,Thai,51,VEO,Border Security,article,2018-07-30,,Increase regional stability,,
239,26584,1cca412e-556a-4ea3-8c34-5d0656769bf8,2019,1,Thai,50,VEO,Anti-Drugs,article,2018-08-22,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
240,26585,7fe1ab56-17c8-4eae-98fd-74389afe7ae3,2019,1,Thai,49,VEO,Anti-Crime,article,2018-07-03,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
241,26586,247e21ea-ff9c-4bf2-a9d9-6287066828eb,2019,1,Thai,48,VEO,VEO Consequences,article,2018-11-13,,Reduce effectiveness of VEO recruiting efforts,,
242,26587,67c390f6-0e65-4d43-abab-79b5201c018d,2019,1,Thai,48,VEO,Economy,article,2015-08-06,,Reduce support for radical Islam and terrorism,,
243,26588,36373b5a-e7f9-4982-8a40-7f1a69a3e2fc,2019,1,Thai,47,VEO,Regional Cooperation,article,2018-06-20,,Increase regional stability,,
244,26589,4a072977-3bdf-4e45-b92b-577703ac2471,2019,1,Thai,47,VEO,VEO Consequences,article,2015-12-15,,Reduce effectiveness of VEO recruiting efforts,,
245,26590,4ae92172-6466-477f-85b8-83a22086a57f,2019,1,Thai,47,VEO,Moderate Islam,article,2018-07-10,,Impede the spread of extremist ideology in the AOR,Reduce support for radical Islam and terrorism,
246,26591,4b234c54-e124-4c7d-b4b1-abde72938b58,2019,1,Thai,47,VEO,Rule of Law,article,2019-03-12,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
